Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-06-28,241.8271026611328,242.59482297068087,239.68456909036996,240.3987560284396,76650500
2018-06-29,242.17527770996094,244.2999398525434,242.05922061492836,242.92515365849894,97592500
2018-07-02,242.6930694580078,242.85377858669227,240.35416453923887,240.5952146105391,63554800
2018-07-03,241.83609008789062,243.69294948861847,241.40760502884183,243.5947368336165,42187100
2018-07-05,243.8089599609375,243.87145644156033,241.8896314708076,242.96983437259252,56925900
2018-07-06,245.87110900878906,246.24603333836018,243.45183635113958,243.8357237750595,66493700
2018-07-09,248.08497619628906,248.13853680522203,246.83518324878128,246.8798080084111,50550400
2018-07-10,248.977783203125,249.07599585215777,248.24575161380167,248.54036231744672,51966800
2018-07-11,247.1566162109375,248.21003871672426,246.85309692738898,247.41551072234236,77054700
2018-07-12,249.39735412597656,249.45091475392096,247.81726111471156,248.4242997270498,60124700
2018-07-13,249.5936737060547,249.8971929167999,248.7634569904772,249.21874942831704,48216000
2018-07-16,249.37057495117188,249.78121551510569,248.92421822062775,249.63840533557,48201000
2018-07-17,250.3793182373047,250.77211429685673,248.5403308873337,248.59389150968627,52315500
2018-07-18,250.90611267089844,251.0132339569389,250.0133989626142,250.4597558167563,44593500
2018-07-19,249.95973205566406,250.62033120105042,249.47765922996248,250.23647100810695,61412100
2018-07-20,249.67408752441406,250.38827462009297,249.51340564418084,249.75442846453066,82337700
2018-07-23,250.13836669921875,250.34367339557727,249.12066009768355,249.46883148561642,47047600
2018-07-24,251.3970184326172,252.2451070968884,250.5221766983712,251.55772755663054,68026900
2018-07-25,253.53961181640625,253.8609756527375,251.10249375039388,251.14711853539816,78882900
2018-07-26,252.94139099121094,253.62877044587097,252.71821265929484,252.81642529193127,57919500
2018-07-27,251.2273712158203,253.36987753654657,250.29894182090877,253.27166491385645,76768700
2018-07-30,249.9151611328125,251.46847394164269,249.38843618111608,251.30779204627154,63742500
2018-07-31,251.14707946777344,251.76305396838112,250.2990179804043,250.68287825079628,68570500
2018-08-01,250.72743225097656,251.86119552302227,250.0757690092586,251.35234242817245,53853300
2018-08-02,252.0933380126953,252.26292848658707,249.2098640613417,249.4151979411364,63426400
2018-08-03,253.17355346679688,253.22711409719744,252.03978988859217,252.21834348556337,53935400
2018-08-06,254.10202026367188,254.4144482388444,252.81651045930414,253.20930663527528,39400900
2018-08-07,254.94107055664062,255.32495800826175,254.63755128203195,254.77148008141944,43196600
2018-08-08,254.83389282226562,255.23562464447568,254.36969178343224,254.7714236056423,42114600
2018-08-09,254.48582458496094,255.28926122502727,254.3519230188585,254.89646513549226,35717000
2018-08-10,252.78074645996094,253.58418312481635,252.0665593462929,253.03964099138142,77076000
2018-08-13,251.8345489501953,253.67353705647915,251.53993816264304,253.05756240264552,65732900
2018-08-14,253.4413299560547,253.68238001095204,252.17369217866153,252.5664882559118,43842000
2018-08-15,251.54881286621094,252.22728385470518,250.10262133259272,252.08444642326143,102925400
2018-08-16,253.58413696289062,254.4590058015799,252.95922675762003,252.99494291766493,69967900
2018-08-17,254.47677612304688,254.92313264150354,252.96808891118812,253.3787292800051,65618500
2018-08-20,255.02145385742188,255.289256985179,254.47688450638043,254.932177067019,39807500
2018-08-21,255.61964416503906,256.4855775660551,255.0572301606164,255.53930319918737,67272000
2018-08-22,255.4677734375,255.99447100784226,254.94104862371026,255.20887895599364,44993300
2018-08-23,255.12852478027344,256.1551395587613,254.80713384691302,255.28920662523063,49204900
2018-08-24,256.6639709472656,256.80680832296804,255.65520071123493,255.70876132169286,57487400
2018-08-27,258.6904602050781,258.797581442632,257.7084701217543,257.86915197808514,57072400
2018-08-28,258.81549072265625,259.26184743957043,258.3512623012562,259.1546989430114,46943500
2018-08-29,260.20806884765625,260.44015576794226,258.78865804429665,259.02968081501746,61485500
2018-08-30,259.1546936035156,260.100967644401,258.55659087150667,259.72604326625094,61229500
2018-08-31,259.16363525390625,259.6099919716104,258.2530773574325,258.74405884952625,66140800
2018-09-04,258.7172546386719,259.0743345311616,257.7084841908876,258.74403494952236,57594400
2018-09-05,258.02093505859375,258.56550436150695,257.00325601960617,258.36017048607266,72452400
2018-09-06,257.2442932128906,258.4315900320782,256.2087424133647,258.1280707493043,65909900
2018-09-07,256.74432373046875,257.7263137066611,255.94979589954426,256.1908459011908,73524800
2018-09-10,257.1906433105469,258.029795783636,256.9942453435805,257.7619655140776,50210900
2018-09-11,258.03887939453125,258.48523623641313,256.1909827741696,256.53912694423843,50530500
2018-09-12,258.101318359375,258.7083569905936,257.3068175245205,258.0477577297647,59810800
2018-09-13,259.62786865234375,259.81535811233226,258.8869283961235,259.17260326933473,51034200
2018-09-14,259.6724853515625,260.0206294206219,258.8868931788262,259.83316722958995,55079900
2018-09-17,258.2977294921875,259.65464425009753,258.02099047737335,259.6189553241863,68244000
2018-09-18,259.6992492675781,260.2973519680675,258.4851449199736,258.5119252312873,61930400
2018-09-19,259.97601318359375,260.39558959674406,259.6278418596497,259.7528348200766,49080600
2018-09-20,262.082763671875,262.4041546326545,259.9938177788773,261.2436382176942,100360600
2018-09-21,261.84332275390625,262.9463405779948,261.6819135211442,262.82975812096424,105479700
2018-09-24,260.9735107421875,261.4039627971183,260.39062573246207,261.260478778808,53409600
2018-09-25,260.7313537597656,261.53842728343164,260.48923991269794,261.4308211291793,44370000
2018-09-26,259.95123291015625,262.06756067148837,259.52975714524297,260.87488907154767,79739700
2018-09-27,260.677490234375,261.7715314935335,260.148408520807,260.4264001437534,59249500
2018-09-28,260.7044677734375,261.20664810108815,260.01397666461173,260.04982714031865,70091400
2018-10-01,261.6102294921875,262.6863185928696,260.93766354171925,261.95097325233075,62078900
2018-10-02,261.457763671875,262.17515639058075,261.08114207292675,261.457763671875,47258200
2018-10-03,261.6012268066406,262.9373822694521,261.24253047592066,262.5159065549928,64694600
2018-10-04,259.556640625,261.17078787751586,257.9604186115469,261.1169847935505,111545900
2018-10-05,258.10382080078125,260.30085234427463,256.66900849408586,259.7807469085664,105951700
2018-10-08,258.10382080078125,258.46251703576297,256.02334432441137,257.4133024975037,87742200
2018-10-09,257.72723388671875,259.0364877740068,257.1622741816713,257.7182849512629,74339000
2018-10-10,249.56678771972656,257.2878588549355,249.19016612295218,257.2161031634123,214731000
2018-10-11,244.0697021484375,250.10484285988383,242.44655120734797,248.47274298254746,274840500
2018-10-12,247.45938110351562,248.48166686184584,244.24898511075122,248.1946988933851,183186500
2018-10-15,246.06942749023438,248.43687248861843,245.97974656754855,247.10068968418298,102263700
2018-10-16,251.44998168945312,251.8266306588255,247.56704635417736,248.04232519244593,118255800
2018-10-17,251.49476623535156,252.1224778548757,248.9031330501514,251.48578993456226,110626000
2018-10-18,247.8629608154297,251.1540621704149,246.58060833210703,250.55322455951924,134557500
2018-10-19,247.72845458984375,250.46354513272172,247.02898710684943,248.51760300486876,139901600
2018-10-22,246.616455078125,248.72380618515544,246.0783969238041,248.40098771262763,82415800
2018-10-23,245.3609619140625,246.4908812323126,240.87718984706726,242.97561925718117,146352700
2018-10-24,237.92694091796875,245.4955520546709,237.3709574355914,245.10992677163392,177806700
2018-10-25,242.19541931152344,243.74681429478395,238.74293672216368,239.77419882158696,138061500
2018-10-26,237.9358367919922,243.0204463643157,235.2097230755981,238.46494597938312,201574600
2018-10-29,236.61769104003906,242.34796692787694,233.02172316515606,241.04766161651847,160749100
2018-10-30,240.1239776611328,240.4378472552999,235.95407410085443,236.44730556791114,157116000
2018-10-31,242.68865966796875,245.02022669677612,242.23130614395464,242.70658490481827,128296300
2018-11-01,245.2712860107422,245.46857305837904,242.46444057395112,243.5584819532518,99495000
2018-11-02,243.81861877441406,246.81377582300624,241.75606679596603,246.38332376747783,122634100
2018-11-05,245.16375732421875,245.71974080681895,243.3343702469705,244.31182949328038,65622500
2018-11-06,246.71507263183594,246.87648186005163,245.03814623845773,245.10092561613268,60085900
2018-11-07,251.9970245361328,252.07772916792334,248.47275808060493,248.9032101502669,102752100
2018-11-08,251.53961181640625,252.18527608579305,250.39176726713777,251.18986446071753,65584900
2018-11-09,249.08253479003906,250.40971391459001,247.66564737675756,250.22140313522604,98812600
2018-11-12,244.4282989501953,248.81341275905862,243.90816618861854,248.5712989770072,99673600
2018-11-13,243.9710235595703,246.9034008802099,243.2446546143956,244.89467958656874,98176600
2018-11-14,242.3031005859375,246.25776423562638,240.73378005718604,245.8542410911572,125335900
2018-11-15,244.8319091796875,245.29823904478866,239.44243312430632,241.02967877254585,135101400
2018-11-16,245.46861267089844,246.38329238476476,243.20877387569087,243.7289067973838,126668000
2018-11-19,241.31663513183594,245.15474319709918,240.3929791155882,244.85879889442063,103061700
2018-11-20,236.85079956054688,239.433456958105,235.98094658104677,237.96276640852702,136021300
2018-11-21,237.65785217285156,239.56794351143657,237.64890323784502,238.41112261950397,75563700
2018-11-23,236.07069396972656,237.47860553123036,235.90928467863006,236.0079145675944,42807900
2018-11-26,239.88185119628906,240.1060398422669,237.94485801102715,238.3394322172904,79981400
2018-11-27,240.68893432617188,240.68893432617188,238.23183542686942,238.84162199991425,75502400
2018-11-28,246.23085021972656,246.2308502197266,240.6261343295236,241.76503011315003,127629600
2018-11-29,245.6927947998047,247.10067849177832,244.3028089780721,245.45065358284322,82346400
2018-11-30,247.1903839111328,247.75534365100785,245.21754033973917,245.54035883865245,98204200
2018-12-03,250.46351623535156,251.44995164032227,248.85834541434582,251.34234548101182,103176300
2018-12-04,242.347900390625,250.05999446105452,242.03403084645882,249.62954245476013,177986000
2018-12-06,241.98020935058594,242.09679180384157,235.34423211753665,238.46494735042435,204185400
2018-12-07,236.35757446289062,243.2177404597173,235.51462309943494,241.63944388698772,161018900
2018-12-10,236.8059844970703,237.78344368869855,231.9186611721517,236.1782453549932,151445900
2018-12-11,236.8597869873047,240.21364029390534,235.38014743243838,240.02532949846568,121504400
2018-12-12,238.05239868164062,241.22691669790737,237.97169407530808,239.85488365671276,97976700
2018-12-13,237.9717559814453,239.8728712921134,236.8508127683837,239.00301826410646,96662700
2018-12-14,233.57765197753906,236.7700958938637,233.02166855130378,235.81056198508924,116961100
2018-12-17,228.99520874023438,233.73903359102158,227.354146513199,232.6180905684608,165492300
2018-12-18,228.74415588378906,231.31785078781093,227.12999493151148,230.64528486464434,134515100
2018-12-19,225.31857299804688,232.61815544960447,223.6057819812213,228.82488703460015,214992800
2018-12-20,221.6508331298828,225.64138836842406,219.39100770357825,224.06310519638,252053400
2018-12-21,217.10926818847656,225.2362173010123,216.45983345601465,222.55730247043007,255345600
2018-12-24,211.3726348876953,217.2355782530651,211.30950265452,215.6119911838422,147311600
2018-12-26,222.05218505859375,222.05218505859375,210.84945610461992,212.8428626949543,218485400
2018-12-27,223.7569580078125,223.95538340463196,215.53981783029226,218.79600653158454,186267300
2018-12-28,223.4683380126953,226.76060065569771,222.2957466044703,225.11898369481835,153100200
2018-12-31,225.42568969726562,225.6692312297026,223.21581351344642,225.10097224178182,144299400
2019-01-02,225.66017150878906,226.58923518812233,221.8447522534414,221.87181089074002,126925200
2019-01-03,220.2752685546875,224.2079505863008,219.78818561793517,223.90126312996705,144140700
2019-01-04,227.653564453125,228.3029992354066,222.94516916323036,223.324003825679,142628800
2019-01-07,229.44857788085938,230.8646972290095,227.02221880062802,227.92421020512762,103139100
2019-01-08,231.60427856445312,232.09136153682732,229.1057727631822,231.6493946419734,102512600
2019-01-09,232.68666076660156,233.5345346595669,231.08111760203465,232.31684108762002,95006600
2019-01-10,233.5074920654297,233.76004850664495,230.45875732938188,231.14427946693232,96823900
2019-01-11,233.5977020263672,233.62476066259418,231.83880809184683,232.42509689449088,73858100
2019-01-14,232.1725311279297,232.98431770874248,231.27956864169428,231.68544816880714,70908200
2019-01-15,234.8334197998047,235.14912223234737,232.54235439192615,232.55138311264062,85208300
2019-01-16,235.4016571044922,236.2946195226038,235.05889606779905,235.26633641252437,77636700
2019-01-17,237.1875762939453,238.05350758494998,234.4816029443706,234.52671901614747,96118400
2019-01-18,240.34461975097656,240.81367289407265,237.22373722722034,239.0096901014702,127900300
2019-01-22,237.0973663330078,239.0817577552699,235.47379337049065,238.86528870068994,115531200
2019-01-23,237.59349060058594,238.83824278385484,235.11301495399758,238.13469079243134,86030300
2019-01-24,237.71975708007812,238.3060733500999,236.39382898568007,237.41308339161276,59204100
2019-01-25,239.731201171875,240.56104512227762,237.8189843825902,239.57785056824304,96883400
2019-01-28,237.9092254638672,237.97234393236855,236.13230156628006,237.5754930992312,85613700
2019-01-29,237.59349060058594,238.62174619116553,236.75464544284742,238.0535148926423,66136300
2019-01-30,241.35479736328125,242.20267130808887,238.35117872697282,239.11787676556534,92473700
2019-01-31,243.4744415283203,243.96152441078198,241.07514199263193,241.29163856627198,104012100
2019-02-01,243.5917510986328,244.62003432088505,242.79799440635136,243.67292700671777,85782500
2019-02-04,245.3055419921875,245.36868798847547,242.96035914748498,243.63685261076898,60744800
2019-02-05,246.33380126953125,246.64047497315093,245.2333709087375,245.7384837766507,79552800
2019-02-06,246.0091094970703,246.55030980690327,245.26949751777616,246.05422558006794,58347800
2019-02-07,243.6638641357422,244.93564723374496,241.99517526547623,244.3854459315745,95482000
2019-02-08,243.9615478515625,244.06075366546824,241.58027799879957,242.41012196989178,75788900
2019-02-11,244.096923828125,244.8816519919068,243.56475217138322,244.62009428837607,68021400
2019-02-12,247.23580932617188,247.61463023964689,245.64829590356388,245.72047061909444,72270200
2019-02-13,248.03857421875,248.88644822729057,247.6507245732615,248.0746615775318,65277200
2019-02-14,247.48834228515625,248.62485997087765,246.1263268063369,246.94714207640388,83234400
2019-02-15,250.18533325195312,250.22142061295256,249.06687280029104,249.2743131912077,97088700
2019-02-19,250.6182403564453,251.2766762627038,249.373488195868,249.38251691565281,59120800
2019-02-20,251.12335205078125,251.58337633237215,250.0770390441063,250.58215187124804,76610800
2019-02-21,250.23043823242188,250.84378570924298,249.26530093629486,250.48299469502996,64214700
2019-02-22,251.78182983398438,251.98024146698668,250.21234647120806,250.85275249809462,78114600
2019-02-25,252.12457275390625,253.73914472497268,252.04339684831126,253.21600193560914,69030700
2019-02-26,251.94415283203125,252.82808646555924,251.56530447010283,251.77277232622828,56844100
2019-02-27,251.83595275878906,252.18771501115944,250.28452680168397,251.22257782572945,56921600
2019-02-28,251.366943359375,252.06149431740707,251.04223968543135,251.61949983686168,69268300
2019-03-01,252.93638610839844,253.35129435573074,251.49319467342295,252.9544160229478,78880500
2019-03-04,252.01634216308594,254.2442615846253,249.70724683467924,254.00073386402337,106494600
2019-03-05,251.6735382080078,252.34103031726409,251.1233368685788,252.14259118098514,59114600
2019-03-06,250.1492156982422,251.79987506399203,249.82451206821207,251.79084634318414,75039800
2019-03-07,248.05667114257812,249.84259655098063,247.2087969990884,249.6982746194724,94885100
2019-03-08,247.56053161621094,247.73191217027107,245.72048913039288,246.18951471032068,85795800
2019-03-11,251.1504364013672,251.31278821387667,248.2550523052649,248.28211094068314,65098900
2019-03-12,252.0975341796875,252.62070453727017,251.52027407399112,251.70968453545203,79667500
2019-03-13,253.76622009277344,254.70429871914848,252.8281414663984,252.9905208148824,80639200
2019-03-14,253.60386657714844,254.21721402904817,253.16189966718966,253.79327703476096,67518400
2019-03-15,254.85682678222656,255.6721891602864,253.96897177403304,254.1592441922558,81309000
2019-03-18,255.7808074951172,256.0797911020385,254.84766566811504,255.0741566712498,62199800
2019-03-19,255.8443145751953,257.61999687418825,254.9474187592462,256.8499493320855,90268100
2019-03-20,255.07423400878906,256.8408754280103,253.9599156301185,255.6268866008704,84609200
2019-03-21,257.9552307128906,258.3628980680716,254.20452515820386,254.24983996289302,79550400
2019-03-22,252.99058532714844,257.1127127218648,252.9271611769916,256.587265479611,122659300
2019-03-25,252.80029296875,253.8421464128475,251.531948443421,252.64626686846427,85575200
2019-03-26,254.68460083007812,255.6449204792684,253.27129917097443,254.5668210838482,68125900
2019-03-27,253.35284423828125,255.26444278468625,251.79458494677647,254.67554402651922,72224700
2019-03-28,254.31320190429688,254.7661840026291,252.82743499864034,253.98706806445756,56238500
2019-03-29,255.9167022705078,256.24283601609886,254.70271391554374,255.83516883411008,82186800
2019-04-01,258.9518127441406,259.2507965025504,257.6562901852758,257.9280961154521,77617900
2019-04-02,259.0785827636719,259.3141423024182,258.28132984591485,259.142006893001,40070400
2019-04-03,259.4863586425781,260.70034772857946,258.8793502756565,260.301721145374,68243200
2019-04-04,260.1748352050781,260.428504116977,259.11487239915135,259.81245499491376,48997500
2019-04-05,261.4341735839844,261.48852924032394,260.5553869427065,260.84530220841174,58621700
2019-04-08,261.6333923339844,261.74210360738147,260.34691108717846,261.0082748641195,53566300
2019-04-09,260.2925720214844,260.9901545020803,259.73994713059017,260.66402066112636,66142300
2019-04-10,261.18035888671875,261.2709608126714,260.29250424890455,260.7092399308954,52601500
2019-04-11,261.10797119140625,261.67873314161255,260.5372092411999,261.6696646510261,55093100
2019-04-12,262.8746032714844,263.155449991232,261.15327663978843,262.72964566647977,69727800
2019-04-15,262.702392578125,263.0466633353963,261.89607131527083,262.94699291458335,49596700
2019-04-16,262.8746032714844,263.644678452143,262.27666351877895,263.5903228062458,52153200
2019-04-17,262.2312927246094,264.0250837627608,261.814529375209,263.99790594848054,58268300
2019-04-18,262.7477111816406,263.0195170136347,261.51561321632846,262.8202037959717,68708500
2019-04-22,262.9742126464844,263.1282387221724,261.88707221889,261.97767416648105,40160100
2019-04-23,265.33880615234375,265.57436569771625,263.11014190434713,263.34567380188565,52246600
2019-04-24,264.7499694824219,265.5925096845761,264.60501187003445,265.2573073018591,50392900
2019-04-25,264.5868225097656,265.24818630138714,263.3909708280213,264.6502466365989,57770900
2019-04-26,265.8189697265625,265.89143470037465,263.853015169957,264.6321587895683,50916400
2019-04-29,266.2357482910156,266.7612231149239,265.8190124170406,265.90961438473227,57197700
2019-04-30,266.3716125488281,266.6615277592379,264.46910964412484,265.8914525775153,81111700
2019-05-01,264.3694763183594,267.21421788028175,264.36040782681187,267.0058361095687,71671900
2019-05-02,263.7987060546875,265.17578963050886,262.29480184036845,264.251688252452,65030200
2019-05-03,266.38067626953125,266.66152298463834,263.9073838307308,265.28446723160243,56543700
2019-05-06,265.2844543457031,265.7283679742448,261.73306237386663,262.05015538618255,107198100
2019-05-07,260.8542175292969,263.4633983694206,258.93357820193586,262.8654587895732,144729900
2019-05-08,260.491943359375,262.2132701933311,259.89400353641014,260.491943359375,91568300
2019-05-09,259.7037658691406,260.31074655222415,256.65971101862704,258.40824337447333,103471100
2019-05-10,261.00830078125,261.7693074184263,255.75369164669814,258.7614995325622,112429300
2019-05-13,254.44911193847656,256.83180239538814,253.60657180174036,255.86244163755828,127290500
2019-05-14,256.75030517578125,258.2904557133894,255.34607141630974,255.47289205530748,77003200
2019-05-15,258.2541809082031,258.89740781921626,254.9021019421574,255.11048368418645,73956400
2019-05-16,260.64593505859375,262.0139223242426,258.8883621392279,258.9608271167591,76749600
2019-05-17,258.9608154296875,261.46128558312,258.30852007000226,258.3266570494433,100353000
2019-05-20,257.2485656738281,259.0695350570491,256.49659984650714,257.34820847262455,62877600
2019-05-21,259.5678405761719,259.9483300995827,258.69809494127446,258.9517638394938,46847100
2019-05-22,258.77056884765625,259.7308887248588,258.290408909055,258.6075019208485,49482500
2019-05-23,255.60874938964844,256.57811005889675,254.18637897836098,256.53282290860926,98733800
2019-05-24,256.1885070800781,257.47498816663074,255.56338968808237,257.05822480674817,55268100
2019-05-28,253.8058624267578,257.4297191885829,253.78775309616856,256.4693993585259,70029400
2019-05-29,252.1026611328125,253.09015884458964,250.6893591189081,252.68249152202185,104972900
2019-05-30,252.79116821289062,253.70620082470927,251.68589087657585,252.8636331777074,62523800
2019-05-31,249.38479614257812,251.06083571609244,249.35761831804925,250.2273639986486,86862800
2019-06-03,248.7506103515625,250.5444018690175,247.4097733105327,249.42101504816006,96428000
2019-06-04,254.15008544921875,254.28597452266632,250.6077628129375,251.0607448229812,77231900
2019-06-05,256.3515625,256.3787403137478,253.95983194671277,255.7808007634693,71169700
2019-06-06,258.0185852050781,258.6980583342851,255.99830279551534,256.6505981054674,69430400
2019-06-07,260.6005859375,261.6877539921499,258.8701910685622,259.04232647134563,74272200
2019-06-10,261.79644775390625,263.47248687276806,261.705845814108,262.158827865269,60799100
2019-06-11,261.733154296875,263.9980656833967,261.08085871164303,263.62661689826587,58641300
2019-06-12,261.27099609375,262.059180425102,260.7545899291298,261.4974871153031,47096300
2019-06-13,262.3490905761719,262.7114983602173,261.4793727196936,262.18602366205073,48945200
2019-06-14,262.0592346191406,262.6662151996423,261.28915945704205,262.0592346191406,52324700
2019-06-17,262.1589050292969,262.9289802725011,261.9867695873628,262.29479415507683,39205700
2019-06-18,264.9039306640625,265.96392095956946,263.6265178044859,263.9889256083802,85434800
2019-06-19,265.50189208984375,266.036407702145,264.0614121893364,265.03984145555114,78674400
2019-06-20,268.03857421875,268.4462691972053,265.5653094694826,268.2016687988333,116570000
2019-06-21,267.6490478515625,269.03280163473977,267.4305677232491,267.7674005151707,83309500
2019-06-24,267.3213195800781,268.17704265088236,267.1665443056568,267.85843506749274,47582700
2019-06-25,264.6993103027344,267.40311154194916,264.5900702982894,267.37580154083787,82028700
2019-06-26,264.4352722167969,266.11035029867537,264.32603222180666,265.6005451338557,51584900
2019-06-27,265.3730163574219,265.8828216448209,264.81770365526756,265.20004372966457,40355200
2019-06-28,266.73858642578125,267.2392791440335,265.8373284200047,266.3562185486696,59350900
2019-07-01,269.1601867675781,270.30726266436454,267.9493782582353,270.0887548187865,78705600
2019-07-02,269.8611145019531,269.9157345081251,268.2679661632324,269.11460404120004,61504500
2019-07-03,272.01873779296875,272.03696298655746,270.39827915508937,270.5439417922626,40898900
2019-07-05,271.7091979980469,271.8730858184889,269.4788067261521,270.7806299996345,51677300
2019-07-08,270.2161865234375,271.52712230505483,269.669958650713,270.38915914617195,45841800
2019-07-09,270.55303955078125,270.85344962313894,268.9963136112253,269.05093362438123,41101300
2019-07-10,271.84576416015625,272.80167000395016,271.0901687512667,271.6272840963438,58448500
2019-07-11,272.4830017089844,272.72879175099376,271.4725037539752,272.4921143046416,50826100
2019-07-12,273.7029724121094,273.77581763339197,272.66516415848184,272.9746868931536,40326000
2019-07-15,273.7940368652344,274.1399822381146,273.2842314048784,274.1399822381146,33900000
2019-07-16,272.9109191894531,273.9123324860269,272.6013964945682,273.7029372296452,36650100
2019-07-17,271.0537109375,273.0474246077331,271.0537109375,272.8835645811587,36036300
2019-07-18,272.0459899902344,272.42835780434785,270.106924264299,270.55299689551356,51392600
2019-07-19,270.53485107421875,273.17492033239216,270.3618784327444,273.14761032491236,58678600
2019-07-22,271.19940185546875,271.7456297833539,270.4164964586017,270.9353865969014,43638100
2019-07-23,273.1384582519531,273.1384582519531,271.4906898801052,272.3282429589469,44564500
2019-07-24,274.42205810546875,274.42205810546875,272.2826820894653,272.37372468675693,47213200
2019-07-25,273.1111755371094,274.0215461222331,272.30093238084265,273.9669261097101,55394100
2019-07-26,274.9410095214844,275.14129214709345,273.67558116370367,273.80304637195644,45084100
2019-07-29,274.44036865234375,274.94108925272405,273.88505580984247,274.8227366056831,38126500
2019-07-30,273.7666931152344,274.17637106575427,272.6469270908411,273.029295030147,45849000
2019-07-31,270.771484375,274.20359885483344,268.7413759914487,274.0124010513574,104245200
2019-08-01,268.4136047363281,273.9031371234194,267.61247434114733,270.9262359244315,142646600
2019-08-02,266.3926086425781,267.7581643791362,264.82677028669946,267.51237434818466,116749700
2019-08-05,258.3814392089844,262.37795245176045,256.46965503108396,262.26871240427664,178745400
2019-08-06,262.004638671875,262.22314650042455,258.8001442702995,260.2840527430889,120711700
2019-08-07,262.1594543457031,262.9332750052981,256.76096270571674,258.90942424478976,140572300
2019-08-08,267.302978515625,267.302978515625,263.1061838971446,263.6614965598891,87713900
2019-08-09,265.4822998046875,266.95709589749475,263.6888684095593,266.3562478999975,93730000
2019-08-12,262.2504577636719,265.47314959045195,261.29455199215835,263.971043700708,65527600
2019-08-13,266.3288879394531,267.7854863466533,261.604062657283,261.95000790450223,94299800
2019-08-14,258.4542236328125,262.8604142731381,258.3267861877967,262.2504814918263,135622100
2019-08-15,259.13702392578125,260.03830984458295,257.0796049585219,259.34641919627256,99556600
2019-08-16,262.9605712890625,263.3975314261686,259.19162341267554,260.8029972651777,83018300
2019-08-19,266.128662109375,266.81144015388014,265.3184466100299,266.0012246545351,53571800
2019-08-20,264.08935546875,266.15588634919953,263.96191805497773,265.61877112782196,51596400
2019-08-21,266.2379150390625,266.6111425674127,265.5733344446257,266.2652250480225,49524700
2019-08-22,266.15594482421875,267.5852333852231,264.37162616328294,266.9479906117566,51666400
2019-08-23,259.3190612792969,266.52009579017056,258.06274545305905,264.84501728262177,149161500
2019-08-26,262.1867370605469,262.1867370605469,259.98362794853165,261.52215651011727,72423800
2019-08-27,261.1579284667969,263.96188460203973,260.3932207341754,263.58862943808805,66668900
2019-08-28,262.99700927734375,263.16086933834276,259.68324653815813,260.49348981028,59696700
2019-08-29,266.356201171875,266.88423164475694,264.5627700913768,265.57329584062103,57899400
2019-08-30,266.2379150390625,267.8674585441876,265.30023435502596,267.84926113231705,62901200
2019-09-03,264.6811828613281,265.4458909571523,263.34293674805815,264.52643539198243,69101400
2019-09-04,267.6853332519531,267.7035306592128,266.11038238150365,266.86600540844864,46887300
2019-09-05,271.1265869140625,272.0460423557477,267.6489644497173,270.1889062791534,83258100
2019-09-06,271.33599853515625,271.9823817890499,270.7624882837109,271.4452663653619,49584300
2019-09-09,271.4725341796875,272.4192996358143,270.5257409412538,272.3282847982572,51260300
2019-09-10,271.4088134765625,271.47254609149456,269.44240948690515,270.7078102769265,57947100
2019-09-11,273.33880615234375,273.42073618250896,271.06287937339005,271.7183473970211,68821100
2019-09-12,274.2855224609375,275.350640336344,273.4843920145078,274.2490998636539,72908700
2019-09-13,274.1035461425781,275.08676218370005,273.73029077347746,274.73170422931923,62104800
2019-09-16,273.2568359375,274.1490091052798,272.61048060637563,272.96551068488145,58191200
2019-09-17,273.94873046875,274.03974530200577,272.88358465306237,273.0565572879373,41475500
2019-09-18,274.1125793457031,274.2218193670064,271.5089051146563,273.5572388610056,73375800
2019-09-19,274.0943603515625,275.50545141144795,273.75752768415975,274.50403822301746,76560500
2019-09-20,272.7993469238281,274.98519390619504,272.00367138149556,274.7016500646574,89565000
2019-09-23,272.7353210449219,273.4578428929531,271.8756185702026,272.13169837688883,43476800
2019-09-24,270.59515380859375,274.2260157028895,269.62570706800483,273.832755365039,94869400
2019-09-25,272.1956481933594,272.64378075045323,269.18669038427777,270.67745123003607,71854000
2019-09-26,271.628662109375,272.41518288539714,270.2110826127758,272.20484858560644,56179700
2019-09-27,270.1653747558594,272.49755710771353,268.60145975302976,272.3877846931341,84746600
2019-09-30,271.4183349609375,272.1317021401861,270.6409687620865,270.68668633474624,51662400
2019-10-01,268.18988037109375,272.96396149760864,267.97039137098903,272.30546658668914,88242400
2019-10-02,263.4524230957031,266.60771742103634,262.1537424680361,266.59856274134853,122539500
2019-10-03,265.61077880859375,265.63821493132616,260.48915525058857,263.22372448846255,85278800
2019-10-04,269.2051086425781,269.4611884803135,266.2144310651368,266.2693312330742,65091200
2019-10-07,268.04351806640625,270.03731195540087,267.7600021662955,268.40021556625015,59610500
2019-10-08,263.8821716308594,266.91856558036807,263.84558083696464,266.17776248993823,95708100
2019-10-09,266.3881530761719,267.330163866287,265.2815255446239,265.9125842973869,62359400
2019-10-10,268.18988037109375,269.0770189606574,266.1412419418355,266.30585869191407,55296300
2019-10-11,270.97015380859375,273.21999944683034,270.84212788167997,270.9609991314567,98720400
2019-10-14,270.6683654785156,271.3268603104534,270.3208226629649,270.65005612363274,40394800
